COMM_TTL,VAL,TON,AVGMILE,Origin,Destination
7,25,101,994,Remainder of Iowa,Remainder of New Mexico
6,3,3,1154,Remainder of Iowa,Remainder of North Carolina
5,5,1,581,Remainder of Iowa,Remainder of North Dakota
4,13,13,496,Remainder of Iowa,Remainder of Ohio
8,287,399,748,Remainder of Iowa,Remainder of Pennsylvania
4,119,97,876,Remainder of Iowa,Remainder of Pennsylvania
4,78,347,172,Remainder of Iowa,Remainder of South Dakota
7,105,141,756,Remainder of Iowa,Remainder of Tennessee
3,442,1125,1052,Remainder of Iowa,Remainder of Texas
4,405,2553,983,Remainder of Iowa,Remainder of Texas
3,10,27,0,Remainder of Iowa,Remainder of Wisconsin
5,347,125,364,Remainder of Iowa,Remainder of Wisconsin
7,659,875,228,Remainder of Iowa,Remainder of Wisconsin
5,24,5,1783,Remainder of Iowa,"Sacramento-Roseville, CA CFS Area"
5,160,41,1801,Remainder of Iowa,"San Jose-San Francisco-Oakland, CA CFS Area"
6,107,69,1959,Remainder of Iowa,"San Jose-San Francisco-Oakland, CA CFS Area"
5,62,15,1751,Remainder of Iowa,"Seattle-Tacoma, WA CFS Area"
2,129,415,422,Remainder of Iowa,"St. Louis-St. Charles-Farmington, MO-IL CFS Area (MO Part)"
4,25,115,1817,Remainder of Iowa,"Tucson-Nogales, AZ CFS Area"
6,27,13,1024,Remainder of Iowa,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (MD Part)"
5,33,7,677,Remainder of Kansas,"Austin-Round Rock, TX CFS Area"
5,85,17,1087,Remainder of Kansas,"Birmingham-Hoover-Talladega, AL CFS Area"
5,87,13,1766,Remainder of Kansas,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
5,65,5,1798,Remainder of Kansas,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (NH Part)"
5,160,37,1152,Remainder of Kansas,"Detroit-Warren-Ann Arbor, MI CFS Area"
5,43,9,714,Remainder of Kansas,"El Paso-Las Cruces, TX-NM CFS Area (TX Part)"
5,23,3,1622,Remainder of Kansas,"Hartford-West Hartford-East Hartford, CT CFS Area"
8,16,25,752,Remainder of Kansas,"Houston-The Woodlands, TX CFS Area"
5,364,59,701,Remainder of Kansas,"Houston-The Woodlands, TX CFS Area"
5,69,17,601,Remainder of Kansas,"Indianapolis-Carmel-Muncie, IN CFS Area"
5,145,25,1478,Remainder of Kansas,"Jacksonville-St. Marys-Palatka, FL-GA CFS Area (FL Part)"
5,220,59,347,Remainder of Kansas,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (KS Part)"
5,604,113,1243,Remainder of Kansas,"Los Angeles-Long Beach, CA CFS Area"
5,126,29,1760,Remainder of Kansas,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area"
5,118,27,931,Remainder of Kansas,"Milwaukee-Racine-Waukesha, WI CFS Area"
5,64,11,801,Remainder of Kansas,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
4,31,11,638,Remainder of Kansas,"Nashville-Davidson--Murfreesboro, TN CFS Area"
4,79,97,301,Remainder of Kansas,"Oklahoma City-Shawnee, OK CFS Area"
5,150,31,1570,Remainder of Kansas,"Orlando-Deltona-Daytona Beach, FL CFS Area"
5,98,19,1481,Remainder of Kansas,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (PA Part)"
5,86,21,1410,Remainder of Kansas,"Raleigh-Durham-Chapel Hill, NC CFS Area"
5,484,89,3413,Remainder of Kansas,Remainder of Alaska
5,97,65,573,Remainder of Kansas,Remainder of Arkansas
7,18,45,384,Remainder of Kansas,Remainder of Arkansas
5,392,73,1627,Remainder of Kansas,Remainder of Florida
4,78,27,618,Remainder of Kansas,Remainder of Indiana
1,131,53,61,Remainder of Kansas,Remainder of Kansas
5,16,3,653,Remainder of Kansas,Remainder of Louisiana
5,20,5,1828,Remainder of Kansas,Remainder of Maine
7,69,91,776,Remainder of Kansas,Remainder of Mississippi
8,18,21,203,Remainder of Kansas,Remainder of Missouri
6,12,9,227,Remainder of Kansas,Remainder of Nebraska
5,73,15,1324,Remainder of Kansas,Remainder of North Carolina
5,91,17,1386,Remainder of Kansas,Remainder of South Carolina
5,42,9,1232,Remainder of Kansas,Remainder of Virginia
5,39,7,1440,Remainder of Kansas,"Richmond, VA CFS Area"
5,139,21,1545,Remainder of Kansas,"San Jose-San Francisco-Oakland, CA CFS Area"
5,181,33,1692,Remainder of Kansas,"Seattle-Tacoma, WA CFS Area"
5,60,11,510,Remainder of Kansas,"St. Louis-St. Charles-Farmington, MO-IL CFS Area (MO Part)"
8,10,15,168,Remainder of Kansas,"Tulsa-Muskogee-Bartlesville, OK CFS Area"
4,18,41,151,Remainder of Kansas,"Wichita-Arkansas City-Winfield, KS CFS Area"
5,75,55,364,Remainder of Kentucky,"Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
8,33,7,1035,Remainder of Kentucky,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (NH Part)"
7,114,49,372,Remainder of Kentucky,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
7,101,91,261,Remainder of Kentucky,"Columbus-Marion-Zanesville, OH CFS Area"
6,130,57,974,Remainder of Kentucky,"Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
8,2,1,262,Remainder of Kentucky,"Dayton-Springfield-Sidney, OH CFS Area"
5,81,41,430,Remainder of Kentucky,"Greensboro--Winston-Salem--High Point, NC CFS Area"
5,57,21,239,Remainder of Kentucky,"Indianapolis-Carmel-Muncie, IN CFS Area"
4,104,35,2330,Remainder of Kentucky,"Los Angeles-Long Beach, CA CFS Area"
7,105,109,113,Remainder of Kentucky,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)"
8,19,5,289,Remainder of Kentucky,"Memphis, TN-MS-AR CFS Area (TN Part)"
8,27,5,767,Remainder of Kentucky,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
7,64,65,101,Remainder of Kentucky,"Nashville-Davidson--Murfreesboro, TN CFS Area"
2,480,1157,919,Remainder of Kentucky,"New Orleans-Metairie-Hammond, LA-MS CFS Area (LA Part)"
7,28,9,609,Remainder of Kentucky,"New York-Newark, NY-NJ-CT-PA CFS Area (PA Part)"
8,21,5,1775,Remainder of Kentucky,"Phoenix-Mesa-Glendale, AZ CFS Area"
8,78,17,549,Remainder of Kentucky,"Raleigh-Durham-Chapel Hill, NC CFS Area"
8,59,13,471,Remainder of Kentucky,Remainder of Alabama
2,10,39,255,Remainder of Kentucky,Remainder of Alabama
5,65,23,325,Remainder of Kentucky,Remainder of Alabama
5,7,3,0,Remainder of Kentucky,Remainder of Arkansas
5,21,13,778,Remainder of Kentucky,Remainder of Delaware
8,55,9,805,Remainder of Kentucky,Remainder of Florida
3,26,55,39,Remainder of Kentucky,Remainder of Illinois
4,221,101,187,Remainder of Kentucky,Remainder of Indiana
8,26,9,627,Remainder of Kentucky,Remainder of Iowa
5,15,5,311,Remainder of Kentucky,Remainder of Mississippi
5,34,11,0,Remainder of Kentucky,Remainder of Missouri
6,39,23,659,Remainder of Kentucky,Remainder of Pennsylvania
8,38,9,502,Remainder of Kentucky,Remainder of South Carolina
1,10,5,66,Remainder of Kentucky,Remainder of Tennessee
1,197,83,936,Remainder of Kentucky,Remainder of Texas
4,30,17,971,Remainder of Kentucky,Remainder of Vermont
5,27,7,599,Remainder of Kentucky,Remainder of Virginia
8,49,9,537,Remainder of Kentucky,Remainder of Wisconsin
8,5,1,558,Remainder of Kentucky,"Richmond, VA CFS Area"
5,37,17,2342,Remainder of Kentucky,"San Jose-San Francisco-Oakland, CA CFS Area"
6,60,31,2508,Remainder of Kentucky,"San Jose-San Francisco-Oakland, CA CFS Area"
8,26,5,2568,Remainder of Kentucky,"Seattle-Tacoma, WA CFS Area"
5,13,7,255,Remainder of Kentucky,"St. Louis-St. Charles-Farmington, MO-IL CFS Area (MO Part)"
8,73,19,872,Remainder of Kentucky,"Tampa-St. Petersburg-Clearwater, FL CFS Area"
7,14,9,397,Remainder of Louisiana,"Austin-Round Rock, TX CFS Area"
8,49,11,64,Remainder of Louisiana,"Baton Rouge, LA CFS Area"
4,12,31,171,Remainder of Louisiana,"Baton Rouge, LA CFS Area"
7,38,23,464,Remainder of Louisiana,"Birmingham-Hoover-Talladega, AL CFS Area"
5,17,7,1566,Remainder of Louisiana,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
7,4,3,863,Remainder of Louisiana,"Charleston-North Charleston-Summerville, SC CFS Area"
7,83,73,1015,Remainder of Louisiana,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
7,13,9,936,Remainder of Louisiana,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
7,65,45,235,Remainder of Louisiana,"Houston-The Woodlands, TX CFS Area"
7,14,5,938,Remainder of Louisiana,"Indianapolis-Carmel-Muncie, IN CFS Area"
7,20,11,668,Remainder of Louisiana,"Jacksonville-St. Marys-Palatka, FL-GA CFS Area (FL Part)"
4,25,55,142,Remainder of Louisiana,"Lake Charles, LA CFS Area"
7,29,23,1000,Remainder of Louisiana,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area"
2,2,7,1568,Remainder of Louisiana,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
7,2,1,787,Remainder of Louisiana,Remainder of Florida
8,807,393,40,Remainder of Louisiana,Remainder of Louisiana
5,21,7,910,Remainder of Louisiana,Remainder of North Carolina
2,94,329,255,Remainder of Louisiana,Remainder of Texas
7,2,1,1069,Remainder of Louisiana,Remainder of Wisconsin
7,3,1,1124,Remainder of Louisiana,"Richmond, VA CFS Area"
3,655,1127,948,Remainder of Louisiana,"St. Louis-St. Charles-Farmington, MO-IL CFS Area (MO Part)"
8,1,1,251,Remainder of Maine,"Albany-Schenectady, NY CFS Area"
5,7,1,342,Remainder of Maine,"Albany-Schenectady, NY CFS Area"
7,36,275,279,Remainder of Maine,"Albany-Schenectady, NY CFS Area"
7,67,91,1360,Remainder of Maine,"Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
8,6,5,211,Remainder of Maine,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
6,29,19,149,Remainder of Maine,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
7,219,1027,140,Remainder of Maine,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
5,4,1,121,Remainder of Maine,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (NH Part)"
7,12,73,627,Remainder of Maine,"Buffalo-Cheektowaga, NY CFS Area"
7,181,1601,356,Remainder of Maine,"New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
8,4,3,399,Remainder of Maine,"New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
7,144,1353,334,Remainder of Maine,"New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
7,194,651,476,Remainder of Maine,"New York-Newark, NY-NJ-CT-PA CFS Area (PA Part)"
8,2,1,548,Remainder of Maine,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (PA Part)"
4,7,1,828,Remainder of Maine,"Raleigh-Durham-Chapel Hill, NC CFS Area"
6,2,1,195,Remainder of Maine,Remainder of Connecticut
7,7,11,2650,Remainder of Maine,Remainder of Idaho
6,2,1,1118,Remainder of Maine,Remainder of Indiana
7,2,1,1288,Remainder of Maine,Remainder of Indiana
8,852,301,43,Remainder of Maine,Remainder of Maine
6,43,33,82,Remainder of Maine,Remainder of Maine
7,1,15,668,Remainder of Maine,Remainder of Maryland
6,4,3,88,Remainder of Maine,Remainder of New Hampshire
7,14,5,79,Remainder of Maine,Remainder of New Hampshire
7,36,135,532,Remainder of Maine,Remainder of New York
7,30,185,473,Remainder of Maine,Remainder of Pennsylvania
7,2,1,1222,Remainder of Maine,Remainder of South Carolina
7,27,39,1623,Remainder of Maine,Remainder of Wisconsin
8,2,1,678,Remainder of Maine,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (MD Part)"
7,4,1,603,Remainder of Maine,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (VA Part)"
7,18,9,780,Remainder of Maryland,"Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
7,3,1,338,Remainder of Maryland,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
4,55,37,491,Remainder of Maryland,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (NH Part)"
4,11,7,300,Remainder of Maryland,"New York-Newark, NY-NJ-CT-PA CFS Area (CT Part)"
4,29,19,218,Remainder of Maryland,"New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
5,9,3,222,Remainder of Maryland,"New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
7,20,11,206,Remainder of Maryland,"New York-Newark, NY-NJ-CT-PA CFS Area (NY Part)"
4,31,21,125,Remainder of Maryland,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (NJ Part)"
7,40,23,80,Remainder of Maryland,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (PA Part)"
3,46,95,30,Remainder of Maryland,Remainder of Delaware
5,149,65,31,Remainder of Maryland,Remainder of Delaware
7,217,417,29,Remainder of Maryland,Remainder of Delaware
7,743,1407,21,Remainder of Maryland,Remainder of Maryland
7,22,7,836,Remainder of Maryland,Remainder of Missouri
2,24,85,143,Remainder of Maryland,Remainder of Pennsylvania
5,15,5,201,Remainder of Maryland,Remainder of Pennsylvania
4,108,295,0,Remainder of Maryland,Remainder of Virginia
8,24,15,0,Remainder of Maryland,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (MD Part)"
7,27,19,101,Remainder of Maryland,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (VA Part)"
7,47,71,106,Remainder of Massachusetts,"Albany-Schenectady, NY CFS Area"
8,18,7,46,Remainder of Massachusetts,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
5,4,1,759,Remainder of Massachusetts,"Charlotte-Concord, NC-SC CFS Area (NC Part)"
7,11,3,914,Remainder of Massachusetts,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
7,4,1,707,Remainder of Massachusetts,"Greensboro--Winston-Salem--High Point, NC CFS Area"
5,23,5,865,Remainder of Massachusetts,"Indianapolis-Carmel-Muncie, IN CFS Area"
7,8,1,2884,Remainder of Massachusetts,"Los Angeles-Long Beach, CA CFS Area"
6,21,7,73,Remainder of Massachusetts,"New York-Newark, NY-NJ-CT-PA CFS Area (CT Part)"
7,32,13,71,Remainder of Massachusetts,"New York-Newark, NY-NJ-CT-PA CFS Area (CT Part)"
7,6,1,231,Remainder of Massachusetts,"New York-Newark, NY-NJ-CT-PA CFS Area (PA Part)"
8,286,139,19,Remainder of Massachusetts,Remainder of Massachusetts
6,37,13,10,Remainder of Massachusetts,Remainder of Massachusetts
5,23,5,325,Remainder of Massachusetts,Remainder of Pennsylvania
6,163,91,776,Remainder of Michigan,"Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
7,97,85,993,Remainder of Michigan,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
6,77,39,453,Remainder of Michigan,"Buffalo-Cheektowaga, NY CFS Area"
7,2,1,938,Remainder of Michigan,"Charleston-North Charleston-Summerville, SC CFS Area"
8,5,3,766,Remainder of Michigan,"Charlotte-Concord, NC-SC CFS Area (NC Part)"
3,90,23,178,Remainder of Michigan,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
6,134,73,199,Remainder of Michigan,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
7,16,9,136,Remainder of Michigan,"Chicago-Naperville, IL-IN-WI CFS Area (IN Part)"
7,37,27,407,Remainder of Michigan,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
7,49,37,286,Remainder of Michigan,"Cleveland-Akron-Canton, OH CFS Area"
8,12,9,669,Remainder of Michigan,"Columbus-Marion-Zanesville, OH CFS Area"
6,550,187,271,Remainder of Michigan,"Columbus-Marion-Zanesville, OH CFS Area"
7,94,49,312,Remainder of Michigan,"Columbus-Marion-Zanesville, OH CFS Area"
3,7,1,1046,Remainder of Michigan,"Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
7,20,19,280,Remainder of Michigan,"Dayton-Springfield-Sidney, OH CFS Area"
7,293,307,81,Remainder of Michigan,"Detroit-Warren-Ann Arbor, MI CFS Area"
8,32,21,82,Remainder of Michigan,"Grand Rapids-Wyoming-Muskegon, MI CFS Area"
7,237,239,52,Remainder of Michigan,"Grand Rapids-Wyoming-Muskegon, MI CFS Area"
8,3,3,220,Remainder of Michigan,"Indianapolis-Carmel-Muncie, IN CFS Area"
7,316,311,337,Remainder of Michigan,"Indianapolis-Carmel-Muncie, IN CFS Area"
7,18,15,1179,Remainder of Michigan,"Jacksonville-St. Marys-Palatka, FL-GA CFS Area (FL Part)"
7,37,17,677,Remainder of Michigan,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (KS Part)"
7,22,31,424,Remainder of Michigan,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)"
8,5,3,554,Remainder of Michigan,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
7,99,37,592,Remainder of Michigan,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
7,199,167,668,Remainder of Michigan,"Nashville-Davidson--Murfreesboro, TN CFS Area"
3,9,1,785,Remainder of Michigan,"New York-Newark, NY-NJ-CT-PA CFS Area (PA Part)"
8,2,1,365,Remainder of Michigan,"Pittsburgh-New Castle-Weirton, PA-OH-WV CFS Area (PA Part)"
7,14,19,815,Remainder of Michigan,"Raleigh-Durham-Chapel Hill, NC CFS Area"
3,8,1,1129,Remainder of Michigan,Remainder of Florida
6,44,17,1051,Remainder of Michigan,Remainder of Georgia
6,116,51,386,Remainder of Michigan,Remainder of Illinois
2,221,833,45,Remainder of Michigan,Remainder of Michigan
7,1464,1943,32,Remainder of Michigan,Remainder of Michigan
7,14,19,592,Remainder of Michigan,Remainder of Missouri
4,6,117,1028,Remainder of Michigan,Remainder of Nebraska
7,29,15,678,Remainder of Michigan,Remainder of New York
2,533,2345,1025,Remainder of Michigan,Remainder of North Carolina
4,20,43,177,Remainder of Michigan,Remainder of Ohio
8,1,1,560,Remainder of Michigan,Remainder of Pennsylvania
6,65,25,672,Remainder of Michigan,Remainder of Pennsylvania
7,386,653,427,Remainder of Michigan,Remainder of Pennsylvania
6,6,3,417,Remainder of Michigan,Remainder of Wisconsin
7,48,45,354,Remainder of Michigan,Remainder of Wisconsin
3,6,3,1601,Remainder of Michigan,"Salt Lake City-Provo-Orem, UT CFS Area"
6,61,31,2345,Remainder of Michigan,"San Jose-San Francisco-Oakland, CA CFS Area"
8,2,1,1000,Remainder of Michigan,"Savannah-Hinesville-Statesboro, GA CFS Area"
4,2,11,595,Remainder of Michigan,"St. Louis-St. Charles-Farmington, MO-IL CFS Area (MO Part)"
5,41,15,1534,Remainder of Minnesota,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
5,352,151,516,Remainder of Minnesota,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
7,304,341,513,Remainder of Minnesota,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
5,67,17,669,Remainder of Minnesota,"Dayton-Springfield-Sidney, OH CFS Area"
7,27,103,1505,Remainder of Minnesota,"El Paso-Las Cruces, TX-NM CFS Area (TX Part)"
2,10,43,662,Remainder of Minnesota,"Kansas City-Overland Park-Kansas City, MO-KS CFS Area (KS Part)"
5,74,21,1877,Remainder of Minnesota,"Los Angeles-Long Beach, CA CFS Area"
3,35,23,254,Remainder of Minnesota,"Milwaukee-Racine-Waukesha, WI CFS Area"
4,74,171,324,Remainder of Minnesota,"Milwaukee-Racine-Waukesha, WI CFS Area"
2,373,1299,216,Remainder of Minnesota,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
5,352,105,123,Remainder of Minnesota,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
7,39,19,954,Remainder of Minnesota,"Nashville-Davidson--Murfreesboro, TN CFS Area"
5,178,59,242,Remainder of Minnesota,"Omaha-Council Bluffs-Fremont, NE-IA CFS Area (NE Part)"
7,14,5,1057,Remainder of Minnesota,Remainder of Alabama
4,58,191,927,Remainder of Minnesota,Remainder of Arkansas
5,21,7,1049,Remainder of Minnesota,Remainder of Arkansas
4,16,9,1274,Remainder of Minnesota,Remainder of Colorado
5,177,45,492,Remainder of Minnesota,Remainder of Illinois
5,957,267,180,Remainder of Minnesota,Remainder of Iowa
4,2283,6509,35,Remainder of Minnesota,Remainder of Minnesota
7,80,23,635,Remainder of Minnesota,Remainder of Missouri
5,20,7,738,Remainder of Minnesota,Remainder of Montana
7,7,5,1744,Remainder of Minnesota,Remainder of Nevada
4,17,49,1521,Remainder of Minnesota,Remainder of New Hampshire
4,45,41,1470,Remainder of Minnesota,Remainder of New Mexico
5,13,3,1340,Remainder of Minnesota,Remainder of New Mexico
3,7,3,154,Remainder of Minnesota,Remainder of North Dakota
2,720,3055,33,Remainder of Minnesota,Remainder of North Dakota
5,41,11,222,Remainder of Minnesota,Remainder of South Dakota
5,108,39,1240,Remainder of Minnesota,Remainder of Texas
7,118,205,1145,Remainder of Minnesota,Remainder of Texas
5,2,1,636,Remainder of Minnesota,Remainder of Wyoming
5,63,25,1185,Remainder of Minnesota,"Salt Lake City-Provo-Orem, UT CFS Area"
5,111,39,1954,Remainder of Minnesota,"San Jose-San Francisco-Oakland, CA CFS Area"
7,8,3,1451,Remainder of Minnesota,"Savannah-Hinesville-Statesboro, GA CFS Area"
5,5,1,1604,Remainder of Minnesota,"Seattle-Tacoma, WA CFS Area"
5,35,13,1191,Remainder of Minnesota,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (MD Part)"
5,40,9,559,Remainder of Minnesota,"Wichita-Arkansas City-Winfield, KS CFS Area"
5,64,17,413,Remainder of Mississippi,"Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
6,23,45,333,Remainder of Mississippi,"Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
5,176,55,742,Remainder of Mississippi,"Chicago-Naperville, IL-IN-WI CFS Area (IL Part)"
5,315,125,492,Remainder of Mississippi,"Houston-The Woodlands, TX CFS Area"
5,346,149,1875,Remainder of Mississippi,"Los Angeles-Long Beach, CA CFS Area"
5,80,23,97,Remainder of Mississippi,"Memphis, TN-MS-AR CFS Area (TN Part)"
7,12,11,341,Remainder of Mississippi,"Memphis, TN-MS-AR CFS Area (TN Part)"
5,131,39,1523,Remainder of Mississippi,"Phoenix-Mesa-Glendale, AZ CFS Area"
2,81,301,483,Remainder of Mississippi,Remainder of Arkansas
6,163,53,496,Remainder of Mississippi,Remainder of Illinois
1,33,11,113,Remainder of Mississippi,Remainder of Mississippi
6,58,19,421,Remainder of Mississippi,Remainder of Missouri
7,1,3,1119,Remainder of Mississippi,Remainder of Nebraska
3,2,1,801,Remainder of Mississippi,Remainder of North Carolina
5,23,7,569,Remainder of Mississippi,Remainder of South Carolina
5,7,3,135,Remainder of Mississippi,Remainder of Tennessee
